Date,Adj Close_SAN.MC,Close_SAN.MC,Dividends_SAN.MC,High_SAN.MC,Low_SAN.MC,Open_SAN.MC,Stock Splits_SAN.MC,Volume_SAN.MC,tasa_interes,inflacion,PIB,desempleo,tipo_cambio,liquidez_M2,materias_primas,politica_monetaria,sentimiento_global,inflacion_eurozona,desempleo_espana,"('VIX', '^VIX')"
2004-04-27,2.5502002239227295,8.10974407196045,0.0,8.135708808898926,8.031848907470703,8.10974407196045,0.0,110370623,1.0,187.4,15366.85,5.6,1.1927,6198.9,78.2058528681039,4.35,3.85,82.74,11.2,15.069999694824219
2004-04-28,2.49304461479187,7.9279890060424805,0.0,8.127054214477539,7.9193339347839355,7.9279890060424805,0.0,123300983,1.0,187.4,15366.85,5.6,1.183,6198.9,78.2058528681039,4.35,3.81,82.74,11.2,16.290000915527344
2004-04-29,2.4549412727355957,7.806818962097168,0.0,7.910678863525391,7.651029109954834,7.806818962097168,0.0,109524464,1.0,187.4,15366.85,5.6,1.1945,6198.9,78.2058528681039,4.35,3.83,82.74,11.2,16.600000381469727
2004-04-30,2.438610792160034,7.754889011383057,0.0,7.754889011383057,7.668338775634766,7.754889011383057,0.0,81136472,1.0,187.4,15366.85,5.6,1.1975,6198.9,78.2058528681039,4.35,3.91,82.74,11.2,17.190000534057617
2004-05-03,2.466155767440796,7.780854225158691,0.060938,7.789508819580078,7.659684181213379,7.780854225158691,0.0,44950800,1.0,187.4,15366.85,5.6,1.1937,6198.9,78.2058528681039,4.35,3.93,83.01,11.2,16.6200008392334
2004-05-04,2.4222640991210938,7.642374038696289,0.0,7.798163890838623,7.616408824920654,7.642374038696289,0.0,148098652,1.0,187.4,15366.85,5.6,1.2076,6198.9,78.2058528681039,4.35,3.98,83.01,11.2,16.549999237060547
2004-05-05,2.4442105293273926,7.71161413192749,0.0,7.806818962097168,7.590443134307861,7.71161413192749,0.0,112755258,1.0,187.4,15366.85,5.6,1.2165,6198.9,78.2058528681039,4.35,3.97,83.01,11.2,15.770000457763672
2004-05-06,2.425008773803711,7.651029109954834,0.0,7.746233940124512,7.616408824920654,7.651029109954834,0.0,156759255,1.0,187.4,15366.85,5.6,1.209,6198.9,78.2058528681039,4.35,4.04,83.01,11.2,17.049999237060547
2004-05-07,2.3811161518096924,7.512547969818115,0.0,7.659684181213379,7.408688068389893,7.512547969818115,0.0,79553181,1.0,187.4,15366.85,5.6,1.1885,6198.9,78.2058528681039,4.35,3.99,83.01,11.2,18.1299991607666
2004-05-10,2.3097920417785645,7.28751802444458,0.0,7.374067783355713,7.235588073730469,7.28751802444458,0.0,145109235,1.0,187.4,15366.85,5.6,1.1834,6198.9,78.2058528681039,4.35,4.21,83.01,11.2,19.770000457763672
2004-05-11,2.3591701984405518,7.443307876586914,0.0,7.451962947845459,7.322137832641602,7.443307876586914,0.0,57194474,1.0,187.4,15366.85,5.6,1.1818,6198.9,78.2058528681039,4.35,4.24,83.01,11.2,18.56999969482422
2004-05-12,2.3399672508239746,7.382722854614258,0.0,7.486583232879639,7.382722854614258,7.382722854614258,0.0,50146944,1.0,187.4,15366.85,5.6,1.1911,6198.9,78.2058528681039,4.35,4.31,83.01,11.2,18.139999389648438
2004-05-13,2.345454454421997,7.400032997131348,0.0,7.495237827301025,7.348103046417236,7.400032997131348,0.0,59435252,1.0,187.4,15366.85,5.6,1.1801,6198.9,78.2058528681039,4.35,4.37,83.01,11.2,18.860000610351562
2004-05-14,2.320765972137451,7.322137832641602,0.0,7.408688068389893,7.218277931213379,7.322137832641602,0.0,60562992,1.0,187.4,15366.85,5.6,1.1874,6198.9,78.2058528681039,4.35,4.48,83.01,11.2,18.469999313354492
2004-05-17,2.276873826980591,7.183658123016357,0.0,7.226933002471924,7.07114315032959,7.183658123016357,0.0,45281221,1.0,187.4,15366.85,5.6,1.2009,6198.9,78.2058528681039,4.35,4.56,83.01,11.2,19.959999084472656
2004-05-18,2.3043055534362793,7.27020788192749,0.0,7.30482816696167,7.192313194274902,7.27020788192749,0.0,68586770,1.0,187.4,15366.85,5.6,1.1971,6198.9,78.2058528681039,4.35,4.46,83.01,11.2,19.329999923706055
2004-05-19,2.3866024017333984,7.529858112335205,0.0,7.564477920532227,7.374067783355713,7.529858112335205,0.0,40137343,1.0,187.4,15366.85,5.6,1.2015,6198.9,78.2058528681039,4.35,4.32,83.01,11.2,18.93000030517578
2004-05-20,2.3536839485168457,7.425998210906982,0.0,7.460618019104004,7.3307929039001465,7.425998210906982,0.0,36008877,1.0,187.4,15366.85,5.6,1.1926,6198.9,78.2058528681039,4.35,4.4,83.01,11.2,18.670000076293945
2004-05-21,2.345454454421997,7.400032997131348,0.0,7.495237827301025,7.348103046417236,7.400032997131348,0.0,31555294,1.0,187.4,15366.85,5.6,1.2009,6198.9,78.2058528681039,4.35,4.32,83.01,11.2,18.489999771118164
2004-05-24,2.378373146057129,7.50389289855957,0.0,7.607754230499268,7.425998210906982,7.50389289855957,0.0,25392122,1.0,187.4,15366.85,5.6,1.1978,6198.9,78.2058528681039,4.35,4.29,83.01,11.2,18.079999923706055
2004-05-25,2.3591701984405518,7.443307876586914,0.0,7.451962947845459,7.356758117675781,7.443307876586914,0.0,31813522,1.0,187.4,15366.85,5.6,1.2107,6198.9,78.2058528681039,4.35,4.28,83.01,11.2,15.960000038146973
2004-05-26,2.397575616836548,7.564477920532227,0.0,7.633718967437744,7.547167778015137,7.564477920532227,0.0,22840915,1.0,187.4,15366.85,5.6,1.2102,6198.9,78.2058528681039,4.35,4.28,83.01,11.2,15.970000267028809
2004-05-27,2.408548355102539,7.599099159240723,0.0,7.651029109954834,7.5731329917907715,7.599099159240723,0.0,114442900,1.0,187.4,15366.85,5.6,1.2274,6198.9,78.2058528681039,4.35,4.32,83.01,11.2,15.279999732971191
2004-05-28,2.3838589191436768,7.52120304107666,0.0,7.6856489181518555,7.52120304107666,7.52120304107666,0.0,47312794,1.0,187.4,15366.85,5.6,1.2217,6198.9,78.2058528681039,4.35,4.24,83.01,11.2,15.5
2004-05-31,2.3811161518096924,7.512547969818115,0.0,7.529858112335205,7.451962947845459,7.512547969818115,0.0,9408318,1.0,187.4,15366.85,5.6,1.2217,6198.9,78.2058528681039,4.35,4.28,83.01,11.2,15.5
2004-06-01,2.3399672508239746,7.382722854614258,0.0,7.477928161621094,7.374067783355713,7.382722854614258,0.0,53191581,1.03,188.9,15366.85,5.6,1.221,6277.9,78.2058528681039,4.73,4.25,83.05,11.2,16.299999237060547
2004-06-02,2.3536839485168457,7.425998210906982,0.0,7.495237827301025,7.400032997131348,7.425998210906982,0.0,20839351,1.03,188.9,15366.85,5.6,1.225,6277.9,78.2058528681039,4.73,4.23,83.05,11.2,16.079999923706055
2004-06-03,2.356426954269409,7.434652805328369,0.0,7.434652805328369,7.30482816696167,7.434652805328369,0.0,49368047,1.03,188.9,15366.85,5.6,1.2205,6277.9,78.2058528681039,4.73,4.25,83.05,11.2,17.030000686645508
2004-06-04,2.403062582015991,7.581788063049316,0.0,7.581788063049316,7.400032997131348,7.581788063049316,0.0,31911201,1.03,188.9,15366.85,5.6,1.2258,6277.9,78.2058528681039,4.73,4.16,83.05,11.2,16.780000686645508
2004-06-07,2.4387238025665283,7.6943039894104,0.0,7.6943039894104,7.616408824920654,7.6943039894104,0.0,25300471,1.03,188.9,15366.85,5.6,1.232,6277.9,78.2058528681039,4.73,4.16,83.05,11.2,15.390000343322754
2004-06-08,2.425008773803711,7.651029109954834,0.0,7.728923797607422,7.642374038696289,7.651029109954834,0.0,20169616,1.03,188.9,15366.85,5.6,1.2273,6277.9,78.2058528681039,4.73,4.1,83.05,11.2,15.010000228881836
2004-06-09,2.4112918376922607,7.607754230499268,0.0,7.720269203186035,7.581788063049316,7.607754230499268,0.0,24602267,1.03,188.9,15366.85,5.6,1.2097,6277.9,78.2058528681039,4.73,4.05,83.05,11.2,15.390000343322754
2004-06-10,2.433236598968506,7.6769938468933105,0.0,7.6856489181518555,7.5731329917907715,7.6769938468933105,0.0,18460359,1.03,188.9,15366.85,5.6,1.211,6277.9,78.2058528681039,4.73,4.06,83.05,11.2,15.039999961853027
2004-06-11,2.416778087615967,7.625063896179199,0.0,7.659684181213379,7.581788063049316,7.625063896179199,0.0,15262508,1.03,188.9,15366.85,5.6,1.2011,6277.9,78.2058528681039,4.73,4.05,83.05,11.2,15.039999961853027
2004-06-14,2.3728859424591064,7.486583232879639,0.0,7.616408824920654,7.451962947845459,7.486583232879639,0.0,22212220,1.03,188.9,15366.85,5.6,1.2073,6277.9,78.2058528681039,4.73,4.0,83.05,11.2,16.06999969482422
2004-06-15,2.4112918376922607,7.607754230499268,0.0,7.616408824920654,7.50389289855957,7.607754230499268,0.0,61024006,1.03,188.9,15366.85,5.6,1.2139,6277.9,78.2058528681039,4.73,4.12,83.05,11.2,15.050000190734863
2004-06-16,2.425008773803711,7.651029109954834,0.0,7.659684181213379,7.599099159240723,7.651029109954834,0.0,22385322,1.03,188.9,15366.85,5.6,1.2006,6277.9,78.2058528681039,4.73,4.05,83.05,11.2,14.789999961853027
2004-06-17,2.455183267593384,7.746233940124512,0.0,7.7721991539001465,7.642374038696289,7.746233940124512,0.0,31586952,1.03,188.9,15366.85,5.6,1.204,6277.9,78.2058528681039,4.73,4.06,83.05,11.2,15.149999618530273
2004-06-18,2.4387238025665283,7.6943039894104,0.0,7.7721991539001465,7.668338775634766,7.6943039894104,0.0,58826134,1.03,188.9,15366.85,5.6,1.2118,6277.9,78.2058528681039,4.73,4.02,83.05,11.2,14.989999771118164
2004-06-21,2.44146728515625,7.702959060668945,0.0,7.7721991539001465,7.6769938468933105,7.702959060668945,0.0,36296557,1.03,188.9,15366.85,5.6,1.211,6277.9,78.2058528681039,4.73,4.02,83.05,11.2,15.260000228881836
2004-06-22,2.403062582015991,7.581788063049316,0.0,7.6769938468933105,7.52120304107666,7.581788063049316,0.0,27131346,1.03,188.9,15366.85,5.6,1.2092,6277.9,78.2058528681039,4.73,3.98,83.05,11.2,14.3100004196167
2004-06-23,2.4195215702056885,7.633718967437744,0.0,7.642374038696289,7.581788063049316,7.633718967437744,0.0,29604385,1.03,188.9,15366.85,5.6,1.209,6277.9,78.2058528681039,4.73,3.98,83.05,11.2,13.979999542236328
2004-06-24,2.4359805583953857,7.6856489181518555,0.0,7.737578868865967,7.651029109954834,7.6856489181518555,0.0,22208408,1.03,188.9,15366.85,5.6,1.217,6277.9,78.2058528681039,4.73,4.01,83.05,11.2,14.8100004196167
2004-06-25,2.3838589191436768,7.52120304107666,0.0,7.71161413192749,7.50389289855957,7.52120304107666,0.0,70998959,1.03,188.9,15366.85,5.6,1.2145,6277.9,78.2058528681039,4.73,4.0,83.05,11.2,15.1899995803833
2004-06-28,2.4058051109313965,7.590443134307861,0.0,7.625063896179199,7.52120304107666,7.590443134307861,0.0,49038130,1.03,188.9,15366.85,5.6,1.2193,6277.9,78.2058528681039,4.73,3.91,83.05,11.2,16.06999969482422
2004-06-29,2.3811161518096924,7.512547969818115,0.0,7.5731329917907715,7.486583232879639,7.512547969818115,0.0,29759003,1.03,188.9,15366.85,5.6,1.2124,6277.9,78.2058528681039,4.73,3.96,83.05,11.2,15.470000267028809
2004-06-30,2.3399672508239746,7.382722854614258,0.0,7.547167778015137,7.382722854614258,7.382722854614258,0.0,50648286,1.03,188.9,15366.85,5.6,1.2179,6277.9,78.2058528681039,4.73,4.1,83.05,11.2,14.34000015258789
2004-07-01,2.3591701984405518,7.443307876586914,0.0,7.529858112335205,7.382722854614258,7.443307876586914,0.0,64264413,1.26,189.1,15512.619,5.5,1.2158,6291.1,80.4292155538201,4.5,4.13,82.88,11.0,15.199999809265137
2004-07-02,2.3399672508239746,7.382722854614258,0.0,7.4173431396484375,7.348103046417236,7.382722854614258,0.0,61461556,1.26,189.1,15512.619,5.5,1.2307,6291.1,80.4292155538201,4.5,4.17,82.88,11.0,15.079999923706055
2004-07-05,2.3536839485168457,7.425998210906982,0.0,7.460618019104004,7.382722854614258,7.425998210906982,0.0,24799272,1.26,189.1,15512.619,5.5,1.2307,6291.1,80.4292155538201,4.5,4.18,82.88,11.0,15.079999923706055
2004-07-06,2.3289945125579834,7.348103046417236,0.0,7.469273090362549,7.322137832641602,7.348103046417236,0.0,22178520,1.26,189.1,15512.619,5.5,1.229,6291.1,80.4292155538201,4.5,4.13,82.88,11.0,16.25
2004-07-07,2.350940465927124,7.4173431396484375,0.0,7.434652805328369,7.339447975158691,7.4173431396484375,0.0,35465423,1.26,189.1,15512.619,5.5,1.2384,6291.1,80.4292155538201,4.5,4.12,82.88,11.0,15.8100004196167
2004-07-08,2.350940465927124,7.4173431396484375,0.0,7.4173431396484375,7.296173095703125,7.4173431396484375,0.0,34052146,1.26,189.1,15512.619,5.5,1.239,6291.1,80.4292155538201,4.5,4.1,82.88,11.0,16.200000762939453
2004-07-09,2.331737995147705,7.356758117675781,0.0,7.391377925872803,7.296173095703125,7.356758117675781,0.0,17552005,1.26,189.1,15512.619,5.5,1.2388,6291.1,80.4292155538201,4.5,4.08,82.88,11.0,15.779999732971191
2004-07-12,2.337224006652832,7.374067783355713,0.0,7.495237827301025,7.356758117675781,7.374067783355713,0.0,21097306,1.26,189.1,15512.619,5.5,1.2409,6291.1,80.4292155538201,4.5,4.08,82.88,11.0,14.960000038146973
2004-07-13,2.3536839485168457,7.425998210906982,0.0,7.460618019104004,7.400032997131348,7.425998210906982,0.0,15979798,1.26,189.1,15512.619,5.5,1.2302,6291.1,80.4292155538201,4.5,4.02,82.88,11.0,14.460000038146973
2004-07-14,2.318021059036255,7.313483238220215,0.0,7.382722854614258,7.261552810668945,7.313483238220215,0.0,35660729,1.26,189.1,15512.619,5.5,1.2385,6291.1,80.4292155538201,4.5,3.98,82.88,11.0,13.760000228881836
2004-07-15,2.3097920417785645,7.28751802444458,0.0,7.374067783355713,7.261552810668945,7.28751802444458,0.0,19355011,1.26,189.1,15512.619,5.5,1.2373,6291.1,80.4292155538201,4.5,3.94,82.88,11.0,14.710000038146973
2004-07-16,2.320765972137451,7.322137832641602,0.0,7.391377925872803,7.261552810668945,7.322137832641602,0.0,24088729,1.26,189.1,15512.619,5.5,1.2437,6291.1,80.4292155538201,4.5,4.02,82.88,11.0,14.34000015258789
2004-07-19,2.3152780532836914,7.30482816696167,0.0,7.3307929039001465,7.27020788192749,7.30482816696167,0.0,13324841,1.26,189.1,15512.619,5.5,1.2431,6291.1,80.4292155538201,4.5,3.98,82.88,11.0,15.170000076293945
2004-07-20,2.3152780532836914,7.30482816696167,0.0,7.3307929039001465,7.218277931213379,7.30482816696167,0.0,32666332,1.26,189.1,15512.619,5.5,1.2377,6291.1,80.4292155538201,4.5,3.86,82.88,11.0,14.170000076293945
2004-07-21,2.318021059036255,7.313483238220215,0.0,7.382722854614258,7.296173095703125,7.313483238220215,0.0,22738487,1.26,189.1,15512.619,5.5,1.2224,6291.1,80.4292155538201,4.5,3.84,82.88,11.0,16.40999984741211
2004-07-22,2.287846565246582,7.218277931213379,0.0,7.252898216247559,7.183658123016357,7.218277931213379,0.0,191800322,1.26,189.1,15512.619,5.5,1.2273,6291.1,80.4292155538201,4.5,3.91,82.88,11.0,15.75
2004-07-23,2.1945765018463135,6.924007892608643,0.0,7.244243144989014,6.872077941894531,6.924007892608643,0.0,127817147,1.26,189.1,15512.619,5.5,1.2122,6291.1,80.4292155538201,4.5,3.95,82.88,11.0,16.5
2004-07-26,2.136969566345215,6.742251873016357,0.0,6.7768731117248535,6.6643571853637695,6.742251873016357,0.0,272739096,1.26,189.1,15512.619,5.5,1.2135,6291.1,80.4292155538201,4.5,3.95,82.88,11.0,17.299999237060547
2004-07-27,2.1918342113494873,6.915352821350098,0.0,6.941318035125732,6.7335968017578125,6.915352821350098,0.0,126228647,1.26,189.1,15512.619,5.5,1.2056,6291.1,80.4292155538201,4.5,3.92,82.88,11.0,16.549999237060547
2004-07-28,2.1644015312194824,6.828803062438965,0.0,6.993247985839844,6.785528182983398,6.828803062438965,0.0,56086828,1.26,189.1,15512.619,5.5,1.2046,6291.1,80.4292155538201,4.5,3.96,82.88,11.0,16.149999618530273
2004-07-29,2.153428792953491,6.794182777404785,0.0,6.880733013153076,6.794182777404785,6.794182777404785,0.0,45291796,1.26,189.1,15512.619,5.5,1.207,6291.1,80.4292155538201,4.5,3.94,82.88,11.0,15.680000305175781
2004-07-30,2.1671454906463623,6.83745813369751,0.0,6.863422870635986,6.794182777404785,6.794182777404785,0.0,54651202,1.26,189.1,15512.619,5.5,1.2032,6291.1,80.4292155538201,4.5,3.99,82.88,11.0,15.319999694824219
2004-08-02,2.1846108436584473,6.82014799118042,0.071837,6.863422870635986,6.7335968017578125,6.785528182983398,0.0,78527497,1.26,189.1,15512.619,5.5,1.2034,6291.1,80.4292155538201,4.5,4.04,83.04,11.0,15.369999885559082
2004-08-03,2.201244592666626,6.872077941894531,0.0,6.880733013153076,6.785528182983398,6.82014799118042,0.0,90594268,1.26,189.1,15512.619,5.5,1.2051,6291.1,80.4292155538201,4.5,4.05,83.04,11.0,16.030000686645508
2004-08-04,2.1846108436584473,6.82014799118042,0.0,6.854767799377441,6.768218040466309,6.872077941894531,0.0,43147105,1.26,189.1,15512.619,5.5,1.2057,6291.1,80.4292155538201,4.5,4.06,83.04,11.0,16.209999084472656
2004-08-05,2.204017162322998,6.880733013153076,0.0,6.941318035125732,6.846113204956055,6.82014799118042,0.0,110359818,1.26,189.1,15512.619,5.5,1.205,6291.1,80.4292155538201,4.5,4.05,83.04,11.0,18.31999969482422
2004-08-06,2.1735222339630127,6.785528182983398,0.0,6.949973106384277,6.759562969207764,6.880733013153076,0.0,98615286,1.26,189.1,15512.619,5.5,1.2272,6291.1,80.4292155538201,4.5,4.19,83.04,11.0,19.34000015258789
2004-08-09,2.1624317169189453,6.750906944274902,0.0,6.794182777404785,6.690321922302246,6.785528182983398,0.0,62012386,1.26,189.1,15512.619,5.5,1.2261,6291.1,80.4292155538201,4.5,4.16,83.04,11.0,18.889999389648438
2004-08-10,2.1735222339630127,6.785528182983398,0.0,6.846113204956055,6.7335968017578125,6.742251873016357,0.0,19110456,1.26,189.1,15512.619,5.5,1.2306,6291.1,80.4292155538201,4.5,4.12,83.04,11.0,17.469999313354492
2004-08-11,2.167976140975952,6.768218040466309,0.0,6.83745813369751,6.673011779785156,6.785528182983398,0.0,56291223,1.26,189.1,15512.619,5.5,1.2222,6291.1,80.4292155538201,4.5,4.11,83.04,11.0,18.040000915527344
2004-08-12,2.1624317169189453,6.750906944274902,0.0,6.828803062438965,6.681666851043701,6.768218040466309,0.0,31256549,1.26,189.1,15512.619,5.5,1.2224,6291.1,80.4292155538201,4.5,4.17,83.04,11.0,19.079999923706055
2004-08-13,2.1513431072235107,6.716287136077881,0.0,6.742251873016357,6.6643571853637695,6.750906944274902,0.0,77221579,1.26,189.1,15512.619,5.5,1.2354,6291.1,80.4292155538201,4.5,4.2,83.04,11.0,17.979999542236328
2004-08-16,2.1513431072235107,6.716287136077881,0.0,6.716287136077881,6.716287136077881,6.716287136077881,0.0,0,1.26,189.1,15512.619,5.5,1.2333,6291.1,80.4292155538201,4.5,4.16,83.04,11.0,17.56999969482422
2004-08-17,2.1762936115264893,6.794182777404785,0.0,6.828803062438965,6.759562969207764,6.80283784866333,0.0,29086678,1.26,189.1,15512.619,5.5,1.2329,6291.1,80.4292155538201,4.5,4.18,83.04,11.0,17.020000457763672
2004-08-18,2.187382698059082,6.828803062438965,0.0,6.828803062438965,6.759562969207764,6.794182777404785,0.0,13773622,1.26,189.1,15512.619,5.5,1.2299,6291.1,80.4292155538201,4.5,4.13,83.04,11.0,16.229999542236328
2004-08-19,2.1901559829711914,6.83745813369751,0.0,6.906698226928711,6.83745813369751,6.828803062438965,0.0,25732320,1.26,189.1,15512.619,5.5,1.2368,6291.1,80.4292155538201,4.5,4.12,83.04,11.0,16.959999084472656
2004-08-20,2.167976140975952,6.768218040466309,0.0,6.828803062438965,6.768218040466309,6.80283784866333,0.0,13551179,1.26,189.1,15512.619,5.5,1.2324,6291.1,80.4292155538201,4.5,4.07,83.04,11.0,16.0
2004-08-23,2.204017162322998,6.880733013153076,0.0,6.898043155670166,6.811492919921875,6.828803062438965,0.0,14554425,1.26,189.1,15512.619,5.5,1.2196,6291.1,80.4292155538201,4.5,4.01,83.04,11.0,15.880000114440918
2004-08-24,2.195700168609619,6.854767799377441,0.0,6.924007892608643,6.828803062438965,6.880733013153076,0.0,19719861,1.26,189.1,15512.619,5.5,1.2099,6291.1,80.4292155538201,4.5,4.0,83.04,11.0,15.329999923706055
2004-08-25,2.1901559829711914,6.83745813369751,0.0,6.872077941894531,6.794182777404785,6.83745813369751,0.0,14347712,1.26,189.1,15512.619,5.5,1.209,6291.1,80.4292155538201,4.5,3.97,83.04,11.0,14.979999542236328
2004-08-26,2.212334156036377,6.906698226928711,0.0,6.906698226928711,6.854767799377441,6.83745813369751,0.0,36775582,1.26,189.1,15512.619,5.5,1.2084,6291.1,80.4292155538201,4.5,3.99,83.04,11.0,14.90999984741211
2004-08-27,2.217878818511963,6.924007892608643,0.0,6.924007892608643,6.846113204956055,6.906698226928711,0.0,12887516,1.26,189.1,15512.619,5.5,1.2025,6291.1,80.4292155538201,4.5,3.97,83.04,11.0,14.710000038146973
2004-08-30,2.2151072025299072,6.915352821350098,0.0,6.958628177642822,6.906698226928711,6.924007892608643,0.0,11038607,1.26,189.1,15512.619,5.5,1.2049,6291.1,80.4292155538201,4.5,3.98,83.04,11.0,15.4399995803833
2004-08-31,2.228968620300293,6.958628177642822,0.0,7.03652286529541,6.898043155670166,6.915352821350098,0.0,30234071,1.26,189.1,15512.619,5.5,1.2183,6291.1,80.4292155538201,4.5,4.06,83.04,11.0,15.289999961853027
2004-09-01,2.2594642639160156,7.0538330078125,0.0,7.079798221588135,6.993247985839844,6.958628177642822,0.0,27894739,1.61,189.8,15512.619,5.4,1.2179,6352.2,80.4292155538201,4.13,4.07,83.14,10.9,14.90999984741211
2004-09-02,2.2816436290740967,7.123073101043701,0.0,7.123073101043701,7.027867794036865,7.0538330078125,0.0,26324410,1.61,189.8,15512.619,5.4,1.2164,6352.2,80.4292155538201,4.13,3.99,83.14,10.9,14.279999732971191
2004-09-03,2.2955048084259033,7.166347980499268,0.0,7.166347980499268,7.07114315032959,7.097107887268066,0.0,25168728,1.61,189.8,15512.619,5.4,1.2052,6352.2,80.4292155538201,4.13,3.89,83.14,10.9,13.90999984741211
2004-09-06,2.309366464614868,7.209622859954834,0.0,7.226933002471924,7.157692909240723,7.166347980499268,0.0,20589992,1.61,189.8,15512.619,5.4,1.2052,6352.2,80.4292155538201,4.13,3.89,83.14,10.9,13.90999984741211
2004-09-07,2.303821325302124,7.192313194274902,0.0,7.218277931213379,7.131728172302246,7.209622859954834,0.0,24607168,1.61,189.8,15512.619,5.4,1.2093,6352.2,80.4292155538201,4.13,3.93,83.14,10.9,14.069999694824219
2004-09-08,2.284414529800415,7.131728172302246,0.0,7.209622859954834,7.097107887268066,7.192313194274902,0.0,32916309,1.61,189.8,15512.619,5.4,1.2164,6352.2,80.4292155538201,4.13,3.96,83.14,10.9,14.0600004196167
2004-09-09,2.2650086879730225,7.07114315032959,0.0,7.123073101043701,7.03652286529541,7.0884528160095215,0.0,28523490,1.61,189.8,15512.619,5.4,1.2189,6352.2,80.4292155538201,4.13,3.89,83.14,10.9,14.010000228881836
